term_str,n,p,i,n_chars,max_pos
member,30,0.00039130264651023256,11.319427511850286,6,NN
forged,30,0.00039130264651023256,11.319427511850286,6,NNP
shipping,30,0.00039130264651023256,11.319427511850286,8,NN
login,30,0.00039130264651023256,11.319427511850286,5,NNP
career,30,0.00039130264651023256,11.319427511850286,6,NN
shift,30,0.00039130264651023256,11.319427511850286,5,NN
programs,30,0.00039130264651023256,11.319427511850286,8,NNS
result,30,0.00039130264651023256,11.319427511850286,6,NN
park,30,0.00039130264651023256,11.319427511850286,4,NNP
prices,30,0.00039130264651023256,11.319427511850286,6,NNS
aircraft,29,0.00037825922495989147,11.368337112331233,8,NN
tolerance,29,0.00037825922495989147,11.368337112331233,9,NN
blvd,29,0.00037825922495989147,11.368337112331233,4,NNP
community,29,0.00037825922495989147,11.368337112331233,9,NN
glass,29,0.00037825922495989147,11.368337112331233,5,NN
feet,29,0.00037825922495989147,11.368337112331233,4,NNS
il,29,0.00037825922495989147,11.368337112331233,2,NNP
vehicles,29,0.00037825922495989147,11.368337112331233,8,NNS
doors,29,0.00037825922495989147,11.368337112331233,5,NNS
england,29,0.00037825922495989147,11.368337112331233,7,NNP
worldwide,29,0.00037825922495989147,11.368337112331233,9,NNP
decades,29,0.00037825922495989147,11.368337112331233,7,NNS
share,29,0.00037825922495989147,11.368337112331233,5,NN
ph,28,0.0003652158034095504,11.4189631854012,2,NNP
everything,28,0.0003652158034095504,11.4189631854012,10,NN
subsea,28,0.0003652158034095504,11.4189631854012,6,NNP
challenges,28,0.0003652158034095504,11.4189631854012,10,NNS
future,28,0.0003652158034095504,11.4189631854012,6,NN
lamps,28,0.0003652158034095504,11.4189631854012,5,NNP
assurance,28,0.0003652158034095504,11.4189631854012,9,NN
dero,28,0.0003652158034095504,11.4189631854012,4,NNP
accessories,28,0.0003652158034095504,11.4189631854012,11,NNP
room,28,0.0003652158034095504,11.4189631854012,4,NN
telephone,28,0.0003652158034095504,11.4189631854012,9,NN
engineered,28,0.0003652158034095504,11.4189631854012,10,NNP
training,28,0.0003652158034095504,11.4189631854012,8,NN
ave,28,0.0003652158034095504,11.4189631854012,3,NNP
statement,28,0.0003652158034095504,11.4189631854012,9,NNP
about,28,0.0003652158034095504,11.4189631854012,5,NNP
purpose,28,0.0003652158034095504,11.4189631854012,7,NN
interest,28,0.0003652158034095504,11.4189631854012,8,NN
accuracy,28,0.0003652158034095504,11.4189631854012,8,NN
zwz,28,0.0003652158034095504,11.4189631854012,3,NNP
locations,28,0.0003652158034095504,11.4189631854012,9,NNS
domain,28,0.0003652158034095504,11.4189631854012,6,NN
capability,28,0.0003652158034095504,11.4189631854012,10,NN
analysis,27,0.00035217238185920933,11.471430605295335,8,NN
marine,27,0.00035217238185920933,11.471430605295335,6,NNP
wall,27,0.00035217238185920933,11.471430605295335,4,NN
careers,27,0.00035217238185920933,11.471430605295335,7,NNP
place,27,0.00035217238185920933,11.471430605295335,5,NN
law,27,0.00035217238185920933,11.471430605295335,3,NN
openings,27,0.00035217238185920933,11.471430605295335,8,NNS
reputation,27,0.00035217238185920933,11.471430605295335,10,NN
carlton,27,0.00035217238185920933,11.471430605295335,7,NNP
vehicle,27,0.00035217238185920933,11.471430605295335,7,NN
video,27,0.00035217238185920933,11.471430605295335,5,NN
repairs,27,0.00035217238185920933,11.471430605295335,7,NNS
date,27,0.00035217238185920933,11.471430605295335,4,NN
field,27,0.00035217238185920933,11.471430605295335,5,NN
code,27,0.00035217238185920933,11.471430605295335,4,NN
turning,27,0.00035217238185920933,11.471430605295335,7,NNP
visit,27,0.00035217238185920933,11.471430605295335,5,NN
software,27,0.00035217238185920933,11.471430605295335,8,NN
packaging,27,0.00035217238185920933,11.471430605295335,9,NN
wear,27,0.00035217238185920933,11.471430605295335,4,NN
title,27,0.00035217238185920933,11.471430605295335,5,NNP
defence,26,0.00033912896030886824,11.525878389317713,7,NN
adca,26,0.00033912896030886824,11.525878389317713,4,NNP
double,26,0.00033912896030886824,11.525878389317713,6,NNP
rd,26,0.00033912896030886824,11.525878389317713,2,NNP
flow,26,0.00033912896030886824,11.525878389317713,4,NN
policies,26,0.00033912896030886824,11.525878389317713,8,NNS
edge,26,0.00033912896030886824,11.525878389317713,4,NN
mechanical,26,0.00033912896030886824,11.525878389317713,10,NNP
enterprises,26,0.00033912896030886824,11.525878389317713,11,NNP
structure,26,0.00033912896030886824,11.525878389317713,9,NN
position,26,0.00033912896030886824,11.525878389317713,8,NN
clamps,26,0.00033912896030886824,11.525878389317713,6,NNP
heavy,26,0.00033912896030886824,11.525878389317713,5,NNP
reserved,26,0.00033912896030886824,11.525878389317713,8,NNP
pulleys,26,0.00033912896030886824,11.525878389317713,7,NNP
anodizing,26,0.00033912896030886824,11.525878389317713,9,NNP
enquiries,26,0.00033912896030886824,11.525878389317713,9,NNS
full,26,0.00033912896030886824,11.525878389317713,4,NNP
kentucky,26,0.00033912896030886824,11.525878389317713,8,NNP
r,26,0.00033912896030886824,11.525878389317713,1,NNP
moreaccept,26,0.00033912896030886824,11.525878389317713,10,NNP
accept,26,0.00033912896030886824,11.525878389317713,6,NNP
toll,25,0.00032608553875852715,11.58246191768408,4,NNP
victoria,25,0.00032608553875852715,11.58246191768408,8,NNP
piece,25,0.00032608553875852715,11.58246191768408,5,NN
local,25,0.00032608553875852715,11.58246191768408,5,NNP
cores,25,0.00032608553875852715,11.58246191768408,5,NNS
colorado,25,0.00032608553875852715,11.58246191768408,8,NNP
growth,25,0.00032608553875852715,11.58246191768408,6,NN
press,25,0.00032608553875852715,11.58246191768408,5,NN
mo,25,0.00032608553875852715,11.58246191768408,2,NNP
coastal,25,0.00032608553875852715,11.58246191768408,7,NNP
executive,25,0.00032608553875852715,11.58246191768408,9,NN
cable,25,0.00032608553875852715,11.58246191768408,5,NNP
photo,25,0.00032608553875852715,11.58246191768408,5,NNP
dedication,25,0.00032608553875852715,11.58246191768408,10,NN
no,25,0.00032608553875852715,11.58246191768408,2,NNP
environments,25,0.00032608553875852715,11.58246191768408,12,NNS
make,25,0.00032608553875852715,11.58246191768408,4,NNP
saskatchewan,25,0.00032608553875852715,11.58246191768408,12,NNP
rwma,25,0.00032608553875852715,11.58246191768408,4,NNP
employee,24,0.00031304211720818606,11.641355606737648,8,NNP
mail,24,0.00031304211720818606,11.641355606737648,4,NN
dies,24,0.00031304211720818606,11.641355606737648,4,NNS
cfworks,24,0.00031304211720818606,11.641355606737648,7,NNS
flanges,24,0.00031304211720818606,11.641355606737648,7,NNS
n,24,0.00031304211720818606,11.641355606737648,1,NNP
wood,24,0.00031304211720818606,11.641355606737648,4,NN
ground,24,0.00031304211720818606,11.641355606737648,6,NN
turbine,24,0.00031304211720818606,11.641355606737648,7,NN
max,24,0.00031304211720818606,11.641355606737648,3,NN
california,24,0.00031304211720818606,11.641355606737648,10,NNP
chamber,24,0.00031304211720818606,11.641355606737648,7,NN
users,24,0.00031304211720818606,11.641355606737648,5,NNS
les,24,0.00031304211720818606,11.641355606737648,3,NNS
focus,24,0.00031304211720818606,11.641355606737648,5,NN
tons,24,0.00031304211720818606,11.641355606737648,4,NNS
sign,24,0.00031304211720818606,11.641355606737648,4,NNP
communication,24,0.00031304211720818606,11.641355606737648,13,NN
nw,24,0.00031304211720818606,11.641355606737648,2,NNP
responsibility,24,0.00031304211720818606,11.641355606737648,14,NN
inside,23,0.00029999869565784496,11.702756151401791,6,NNP
bases,23,0.00029999869565784496,11.702756151401791,5,NNS
oem,23,0.00029999869565784496,11.702756151401791,3,NNP
research,23,0.00029999869565784496,11.702756151401791,8,NN
installation,23,0.00029999869565784496,11.702756151401791,12,NN
toyota,23,0.00029999869565784496,11.702756151401791,6,NNP
runs,23,0.00029999869565784496,11.702756151401791,4,NNS
monday,23,0.00029999869565784496,11.702756151401791,6,NNP
medical,23,0.00029999869565784496,11.702756151401791,7,NNP
storage,23,0.00029999869565784496,11.702756151401791,7,NN
missouri,23,0.00029999869565784496,11.702756151401791,8,NNP
drop,23,0.00029999869565784496,11.702756151401791,4,NN
headquarters,23,0.00029999869565784496,11.702756151401791,12,NNS
impact,23,0.00029999869565784496,11.702756151401791,6,NN
commercial,23,0.00029999869565784496,11.702756151401791,10,NNP
flexibility,23,0.00029999869565784496,11.702756151401791,11,NN
comment,23,0.00029999869565784496,11.702756151401791,7,NN
ball,23,0.00029999869565784496,11.702756151401791,4,NN
selection,23,0.00029999869565784496,11.702756151401791,9,NN
plumbing,23,0.00029999869565784496,11.702756151401791,8,NN
account,23,0.00029999869565784496,11.702756151401791,7,NN
unit,23,0.00029999869565784496,11.702756151401791,4,NN
style,23,0.00029999869565784496,11.702756151401791,5,NN
amount,23,0.00029999869565784496,11.702756151401791,6,NN
article,23,0.00029999869565784496,11.702756151401791,7,NN
unique,23,0.00029999869565784496,11.702756151401791,6,NNP
chain,23,0.00029999869565784496,11.702756151401791,5,NN
excellent,23,0.00029999869565784496,11.702756151401791,9,NNP
health,23,0.00029999869565784496,11.702756151401791,6,NN
temperatures,22,0.00028695527410750387,11.766886488821507,12,NNS
leechind,22,0.00028695527410750387,11.766886488821507,8,NN
for,22,0.00028695527410750387,11.766886488821507,3,NNP
avenue,22,0.00028695527410750387,11.766886488821507,6,NNP
on,22,0.00028695527410750387,11.766886488821507,2,NNP
ti,22,0.00028695527410750387,11.766886488821507,2,NNP
certification,22,0.00028695527410750387,11.766886488821507,13,NN
supplies,22,0.00028695527410750387,11.766886488821507,8,NNS
inventory,22,0.00028695527410750387,11.766886488821507,9,NN
boat,22,0.00028695527410750387,11.766886488821507,4,NNP
schedule,22,0.00028695527410750387,11.766886488821507,8,NNP
fixtures,22,0.00028695527410750387,11.766886488821507,8,NNS
transmission,22,0.00028695527410750387,11.766886488821507,12,NN
offers,22,0.00028695527410750387,11.766886488821507,6,NNS
top,22,0.00028695527410750387,11.766886488821507,3,NN
quantities,22,0.00028695527410750387,11.766886488821507,10,NNS
are,22,0.00028695527410750387,11.766886488821507,3,NNP
hardness,22,0.00028695527410750387,11.766886488821507,8,NN
centers,22,0.00028695527410750387,11.766886488821507,7,NNS
table,22,0.00028695527410750387,11.766886488821507,5,NN
grade,22,0.00028695527410750387,11.766886488821507,5,NN
main,22,0.00028695527410750387,11.766886488821507,4,NNP
matter,22,0.00028695527410750387,11.766886488821507,6,NN
winnipeg,22,0.00028695527410750387,11.766886488821507,8,NNP
property,22,0.00028695527410750387,11.766886488821507,8,NN
vertical,22,0.00028695527410750387,11.766886488821507,8,NNP
rollix,22,0.00028695527410750387,11.766886488821507,6,NNP
village,22,0.00028695527410750387,11.766886488821507,7,NNP
fee,22,0.00028695527410750387,11.766886488821507,3,NNP
skills,22,0.00028695527410750387,11.766886488821507,6,NNS
key,22,0.00028695527410750387,11.766886488821507,3,NN
ways,21,0.0002739118525571628,11.834000684680044,4,NNS
blocks,21,0.0002739118525571628,11.834000684680044,6,NNS
earth,21,0.0002739118525571628,11.834000684680044,5,NNP
levels,21,0.0002739118525571628,11.834000684680044,6,NNS
help,21,0.0002739118525571628,11.834000684680044,4,NN
techniques,21,0.0002739118525571628,11.834000684680044,10,NNS
back,21,0.0002739118525571628,11.834000684680044,4,NNP
turn,21,0.0002739118525571628,11.834000684680044,4,NN
los,21,0.0002739118525571628,11.834000684680044,3,NNP
brochure,21,0.0002739118525571628,11.834000684680044,8,NNP
handling,21,0.0002739118525571628,11.834000684680044,8,NNP
mill,21,0.0002739118525571628,11.834000684680044,4,NN
assistance,21,0.0002739118525571628,11.834000684680044,10,NN
trade,21,0.0002739118525571628,11.834000684680044,5,NNP
models,21,0.0002739118525571628,11.834000684680044,6,NNS
university,21,0.0002739118525571628,11.834000684680044,10,NNP
combination,21,0.0002739118525571628,11.834000684680044,11,NN
guide,21,0.0002739118525571628,11.834000684680044,5,NN
ideas,21,0.0002739118525571628,11.834000684680044,5,NNS
rollixslewing,21,0.0002739118525571628,11.834000684680044,13,NNP
bds,21,0.0002739118525571628,11.834000684680044,3,NNP
ny,21,0.0002739118525571628,11.834000684680044,2,NNP
automation,21,0.0002739118525571628,11.834000684680044,10,NN
coatings,21,0.0002739118525571628,11.834000684680044,8,NNS
coping,21,0.0002739118525571628,11.834000684680044,6,NNP
w,21,0.0002739118525571628,11.834000684680044,1,NNP
hole,21,0.0002739118525571628,11.834000684680044,4,NNP
forming,21,0.0002739118525571628,11.834000684680044,7,NN
pty,21,0.0002739118525571628,11.834000684680044,3,NNP
devices,21,0.0002739118525571628,11.834000684680044,7,NNS
m,21,0.0002739118525571628,11.834000684680044,1,NNP
moulage,21,0.0002739118525571628,11.834000684680044,7,NN
section,21,0.0002739118525571628,11.834000684680044,7,NN
greg,21,0.0002739118525571628,11.834000684680044,4,NNP
collection,21,0.0002739118525571628,11.834000684680044,10,NN
purposes,21,0.0002739118525571628,11.834000684680044,8,NNS
relationships,21,0.0002739118525571628,11.834000684680044,13,NNS
squared,21,0.0002739118525571628,11.834000684680044,7,NNP
superior,21,0.0002739118525571628,11.834000684680044,8,NNP
plaque,21,0.0002739118525571628,11.834000684680044,6,NNP
engineer,20,0.0002608684310068217,11.904390012571442,8,NNP
ram,20,0.0002608684310068217,11.904390012571442,3,NNP
tables,20,0.0002608684310068217,11.904390012571442,6,NNP
millions,20,0.0002608684310068217,11.904390012571442,8,NNS
lakeside,20,0.0002608684310068217,11.904390012571442,8,NNP
notice,20,0.0002608684310068217,11.904390012571442,6,NN
opportunities,20,0.0002608684310068217,11.904390012571442,13,NNS
angeles,20,0.0002608684310068217,11.904390012571442,7,NNP
principal,20,0.0002608684310068217,11.904390012571442,9,NNP
laboratory,20,0.0002608684310068217,11.904390012571442,10,NNP
ton,20,0.0002608684310068217,11.904390012571442,3,NN
cookie,20,0.0002608684310068217,11.904390012571442,6,NN
forging,20,0.0002608684310068217,11.904390012571442,7,NN
generation,20,0.0002608684310068217,11.904390012571442,10,NN
conductivity,20,0.0002608684310068217,11.904390012571442,12,NN
procedures,20,0.0002608684310068217,11.904390012571442,10,NNS
point,20,0.0002608684310068217,11.904390012571442,5,NN
composition,20,0.0002608684310068217,11.904390012571442,11,NNP
wye,20,0.0002608684310068217,11.904390012571442,3,NN
hospitality,20,0.0002608684310068217,11.904390012571442,11,NNP
pipeline,20,0.0002608684310068217,11.904390012571442,8,NN
read,20,0.0002608684310068217,11.904390012571442,4,NNP
route,20,0.0002608684310068217,11.904390012571442,5,NNP
maple,20,0.0002608684310068217,11.904390012571442,5,NN
leadership,20,0.0002608684310068217,11.904390012571442,10,NN
fx,20,0.0002608684310068217,11.904390012571442,2,NNP
saskatoon,20,0.0002608684310068217,11.904390012571442,9,NNP
acknowledgement,20,0.0002608684310068217,11.904390012571442,15,NNP
spectrometer,20,0.0002608684310068217,11.904390012571442,12,NNP
let,20,0.0002608684310068217,11.904390012571442,3,NNP
fire,20,0.0002608684310068217,11.904390012571442,4,NN
sample,20,0.0002608684310068217,11.904390012571442,6,NN
payment,20,0.0002608684310068217,11.904390012571442,7,NN
sdc,20,0.0002608684310068217,11.904390012571442,3,NNP
foot,20,0.0002608684310068217,11.904390012571442,4,NN
regina,20,0.0002608684310068217,11.904390012571442,6,NNP
manner,20,0.0002608684310068217,11.904390012571442,6,NN
logistics,20,0.0002608684310068217,11.904390012571442,9,NNS
submit,20,0.0002608684310068217,11.904390012571442,6,NNP
alnico,20,0.0002608684310068217,11.904390012571442,6,NNP
example,20,0.0002608684310068217,11.904390012571442,7,NN
dickson,19,0.00024782500945648065,11.978390594015218,7,NNP
forge,19,0.00024782500945648065,11.978390594015218,5,NNP
enter,19,0.00024782500945648065,11.978390594015218,5,NNP
thank,19,0.00024782500945648065,11.978390594015218,5,NNP
image,19,0.00024782500945648065,11.978390594015218,5,NNP
report,19,0.00024782500945648065,11.978390594015218,6,NNP
alpha,19,0.00024782500945648065,11.978390594015218,5,NNP
award,19,0.00024782500945648065,11.978390594015218,5,NNP
pour,19,0.00024782500945648065,11.978390594015218,4,NN
internet,19,0.00024782500945648065,11.978390594015218,8,NNP
difference,19,0.00024782500945648065,11.978390594015218,10,NN
method,19,0.00024782500945648065,11.978390594015218,6,NN
loads,19,0.00024782500945648065,11.978390594015218,5,NNS
opening,19,0.00024782500945648065,11.978390594015218,7,NN
cut,19,0.00024782500945648065,11.978390594015218,3,NN
gmail,19,0.00024782500945648065,11.978390594015218,5,NN
astm,19,0.00024782500945648065,11.978390594015218,4,NNP
forms,19,0.00024782500945648065,11.978390594015218,5,NNS
compliance,19,0.00024782500945648065,11.978390594015218,10,NN
austech,19,0.00024782500945648065,11.978390594015218,7,NNP
wesrail,19,0.00024782500945648065,11.978390594015218,7,NNP
sale,19,0.00024782500945648065,11.978390594015218,4,NN
pins,19,0.00024782500945648065,11.978390594015218,4,NNS
transfer,19,0.00024782500945648065,11.978390594015218,8,NN
stampings,19,0.00024782500945648065,11.978390594015218,9,NNS
communications,19,0.00024782500945648065,11.978390594015218,14,NNS
aspects,19,0.00024782500945648065,11.978390594015218,7,NNS
pieces,19,0.00024782500945648065,11.978390594015218,6,NNS
