company_id,link_num,sent_num,sent_str
58,1,8, from 3/8 inch to 120 inches in width or length
58,1,9, and from one piece to tens of thousands of units
58,1,10,Aluminum castings are typically 0
58,1,11,10 pounds per cubic inch vs
58,1,12, 0
58,1,13,"25 for ZA-12, 0"
58,1,14,"28 for iron, 0"
58,1,15,"29 for steel, 0"
58,1,16,30/0
58,1,17,"31 for brass/bronze, 0"
58,1,18,33 for stainless steel
58,1,19," For high quantity applications, HFM can supply and machine permanent mold aluminum sand castings for the lowest price and highest dimensional quality with short turnaround times"
58,1,20,HFM provides aluminum sand casting in the following alloys
58,1,21,• 355 and 356 aluminum alloys which are heat treated to T6 and T7 conditions• 319 aluminum alloy which is typically used without heat treatment (F)• 443 aluminum alloy• 535 aluminum-magnesium alloy for elongation and corrosion resistance• 713 aluminum alloy for physical strength of 356 without the heat treatment• ZA-12 zinc-aluminum for replacement of grey iron castings in many applications  
58,2,0,"Hebert Foundry and Machine, Inc"
58,2,1, is a family owned and operated business with nearly 100 years of experience in the green sand casting and machining industries
58,2,2," Our staff of engineers, patternmakers, and metallurgists will ensure that your company chooses the right material and pattern to address your green sand casting needs"
58,2,3, Green Sand Casting continues as the most widely used and cost effective process for sand casting
58,2,4, The process begins with the creation of a pattern that duplicates the shape of the desired part
58,2,5," Depending on the application of the part and desired outcome, HFM offers two sand compositions for the no bake sand casting process"
58,2,6, One no bake sand casting process utilizes a molding material that is low cost and reusable
58,2,7," Typically, green sand is composed of washed, graded, dried, and screened/sized silica sand that is bonded with various natural clays and water"
58,2,8, Other ingredients are used to achieve specific properties to allow molten metal to be formed in “near net shape”
58,2,9, The alternative composition utilizes sand molds of chemically bonded sand that are only used once
58,2,10, This process is superior for heavier castings and generally exhibits better dimensional control than traditional green sand
58,2,11, The “no-bake” molds can be assembled to form intricate castings
58,2,12," Cores, created from various compositions within the mold cavity, form the internal (and sometimes intricate) structure of hollow castings"
58,2,13," The green sand casting process, and the no-bake sand casting process, facilitates the casting of complex parts"
58,2,14, Castings produced from green sand handle vibration and stress much better than assemblies secured by fasteners
58,2,15," HFM green sand castings reduce weight and furnish rounded edges that are safer and more aesthetically pleasing than sharp, machined edges"
58,2,16, The green sand casting process reduces the need for assemblies which significantly minimizes the need for machining and ultimately improves the tolerance of the finished product
58,2,17,  
58,3,0,"Hebert Foundry & Machine, a family owned and operated business since 1912"
58,3,1, offers expertise in casting machining that is unparalleled in the machining industry
58,3,2, There are few foundries that perform complex machining operations and there are even fewer machine shops with adequate experience in machining complex castings
58,3,3, HFM is highly experienced in the machining of castings
58,3,4, Our full range of services allows our clients to save time and resources by utilizing HFM’s expertise in both sand casting and casting machining
58,3,5," Never again will your company be caught in the middle of foundries and machine shops blaming each other while you are left with unusable, scrap parts"
58,3,6, Scheduling is easy for purchasing personnel when there is no need to juggle the deliveries of castings to machine shops and to other operations (e
58,3,7,g
58,3,8," painting, anodizing, helicoil insertion, sub-assembly operations)"
58,3,9, HFM provides finished parts and assemblies that are ready to use
58,3,10," Painting, anodizing, plating, and component insertions are all scheduled at HFM"
58,3,11," HFM purchases castings in iron, steel, and stainless steel to machine to customer specifications"
58,3,12," Once again, the customer is freed from scheduling multiple suppliers and is never caught in the middle of scrap warfare"
58,3,13," At Hebert Foundry & Machine, Inc"
58,3,14,", our staff of experts supply our clients with machined castings and assemblies that are produced to print, that are produced cost-effectively, and are delivered on-time and on-budget"
58,3,15," There are pictures throughout the website exhibiting un-machined castings, machined castings, painted castings, and sub-assemblies"
58,3,16," Casting Machining Capabilities• bar stock up to 2 ½” diameter on a bar-feed lathe• up to 28 inches in diameter on our CNC lathe• vertical CNC mills• rotary tables, high speed spindles with capabilities from 30 to 60 inches• ability to machine tall castings• drip feed capabilities• complete complex dies, patterns & coreboxes• quality assurance Secondary Casting Machining Capabilities• blanchard grinding• bullard turning• broaching• horizontal milling• lathe operations• drill press/tapping lines• radial drill press work• MIG/TIG welding• assembly operations HFM has a state-of-the-art facility that includes the most modern CNC (computer numeric controlled) machinery"
58,3,17, The CNC lathe department can accommodate bar stock up to 2½ inches in diameter on a bar-feed lathe
58,3,18, to 28 inches in diameter on CNC lathes with chucks and faceplates
58,3,19, HFM uses vertical CNC mills that are made in the USA and are Fadal VMCs
58,3,20," All vertical CNC mills are equipped with rotary tables, high speed spindles, and have capacities to 30 by 60 inches"
58,3,21, A variety of right angle heads allow for the efficient machining of ‘tall’ castings
58,3,22," The capability to DNC, or drip feed, the CNC code allows Hebert Foundry & Machine, Inc"
58,3,23," to machine complex dies, patterns, and coreboxes"
58,3,24, HFM’s Starrett CMM (co-ordinate measuring machine) performs both first-article and production inspection of cast and/or machined parts
58,3,25," As part of our quality assurance program, tooling is checked for accuracy on the CMM"
58,3,26," Hebert Foundry & Machine’s conventional operations include Blanchard grinding, Bullard turning, broaching, horizontal milling, lathe operations, drill press/tapping lines, radial drill press work, MIG/TIG welding, and assembly operations"
58,3,27,   
58,4,0,Email Protection You are unable to access this email addresshebertfoundry
58,4,1,com The website from which you got to this page is protected by Cloudflare
58,4,2, Email addresses on that page have been hidden in order to keep them from being accessed by malicious bots
58,4,3,You must enable Javascript in your browser in order to decode the e-mail address
58,4,4," If you have a website and are interested in protecting it in a similar way, you cansign up for Cloudflare"
58,4,5, Cloudflare Ray ID
58,4,6,7aa9a8385f905716•Your IP
58,4,7,Click to reveal128
58,4,8,143
58,4,9,245
58,4,10,250•Performance & security byCloudflare 
58,5,0,Email Protection You are unable to access this email addresshebertfoundry
58,5,1,com The website from which you got to this page is protected by Cloudflare
58,5,2, Email addresses on that page have been hidden in order to keep them from being accessed by malicious bots
58,5,3,You must enable Javascript in your browser in order to decode the e-mail address
58,5,4," If you have a website and are interested in protecting it in a similar way, you cansign up for Cloudflare"
58,5,5, Cloudflare Ray ID
58,5,6,7aa9a83948292000•Your IP
58,5,7,Click to reveal128
58,5,8,143
58,5,9,245
58,5,10,250•Performance & security byCloudflare 
