company_id,link_num,text,characters
896,9,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More Candleholders  >>  >> Accessories / Candleholders For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details Page © 2015 Papila Design papiladesign1@gmail.com ,653
896,10,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More For Product Details For Product Details For Product Details For Product Details For Product Details Bookends-Clocks-Frames  >>  >> Accessories / Bookends-Clocks-Frames © 2015 Papila Design papiladesign1@gmail.com ,366
896,11,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More Hospitality Lamps For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details Page © 2015 Papila Design papiladesign1@gmail.com ,621
896,12,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details Table Lamps  >>  >> Page Coastal Collections / Table Lamps © 2015 Papila Design papiladesign1@gmail.com ,557
896,13,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More Hospitality Lamps For Product Detail For Product Detail For Product Detail For Product Detail For Product Detail For Product Detail For Product Detail For Product Detail Page © 2015 Papila Design papiladesign1@gmail.com ,373
896,14,Pd Papila Design Manufacturer & Wholesaler Since 1989 800-709-8843 HOME LAMPS TABLES ACCESSORIES NEW ITEMS HOSPITALITY Papila Finishes/1 CLOSE OUTS More For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details For Product Details Table Lamps  >>  >> Coastal Collections / Table Lamps Page © 2015 Papila Design papiladesign1@gmail.com ,557
900,0, About Us  We have supplied over 400 Casting Machines and 100 Ingot Stackers of various types and receive many enquiriesand orders for specialised machines for the Non-Ferrous Metal Industry. Contact: Frank Beck Tel: (705) 446-0905 Cell: (480) 284-0685 Fax: (905) 756-1134 E-mail:frankbeck50@gmail.com           WORSWICK Machines  Powered byCreate ,348
900,1,"Casting Machines ROTARY CASTING MACHINE STRAIGHTLINE (INLINE) CASTING MACHINE SOW / JUMBO CASTING MACHINE BALL / STICK CASTING MACHINE  NUGGET CASTING MACHINE  GRAVITY DIECASTING MACHINES WORSWICKmanufacture a range of gravity diecasting machines, from single station machines for the production of small parts, up to large rotary multi-station carousel type machines with automatic metal feed, automatic casting extraction and quick die change facilities.  The majority of applications are for the mass production of automotive parts for instance, brake cylinders, engine mountings, thermostat housings, cylinder heads, engine blocks, road wheels and gearbox casings etc. In all cases, the die operation is by hydraulic cylinders, totally relieving the operator of the task of opening and closing the die parts. The control of the die opening and closing is either by means of a mechanical cam system on the simpler smaller machines, or by individual PLC’s on each die, which are networked into a central control PLC on the larger machines.                                  Powered byCreate ",1092
900,2,Ancilliary Equipment INGOT COOLING Single or twin line information with character heights anywhere between 2.5 mm and 30 mm in height can be programmed to mark ingots or stacks with information to your requirements (12 characters of 10 mm height).   Powered byCreate ,267
900,3,"Contact Worswick Engineering Ltd For general enquiries please use the email form below. All fields are required. Please click the ""Send Message"" button once, when done. WORSWICK Machines  Powered byCreate ",205
900,4,Our Representatives Contact:Frank Beck Tel: (705) 446-0905 Cell: (480) 284-0685 Fax: (905) 756-1134 E-mail:frankbeck50@gmail.com WORSWICK Machines  Powered byCreate ,165
902,0,"Harling Foundry is a unique family run business with excess of 50 years experience in casting Aluminium, Bronze, Ali Bronze & Iron. We specialise in low volume production runs and one off bespoke castings. A modern foundry using the latest materials we incorporate traditional skills that have been passed down over generations. Â©Harling Foundry 2010 Site Design: PeterFaunch Design ",384
902,1,"Much of our Gun Metal Casting is for the Model Engineering World. We currently supply many companies who market half size traction engines to 2Â½ guage Steam Locomotives. One of our most prestigious Gun Metalprojects was providing replacementsundials at Hampton Court Palace. So that the original pair could be brought inside to prevent further deterioration from the weather . A growth area of recent times has been architectural castings. We are also being further called upon to make everything fromcastironfireplaces tobrass door furniture.  We are currently producing brass stair spindles for a Royal Palace. We have provided numerousiron castings for restoration of balastrades, canopies and railing finials both locally and in and around London. Â©Harling Foundry 2010 Site Design: PeterFaunch Design ",808
902,2,"info@harlingfoundry.co.uk Units 6/8, Ivyhouse Lane Industrial Estate, Ivyhouse Lane, Hastings, East Sussex TN35 4NN Â©Harling Foundry 2010 Site Design: PeterFaunch Design ",171
905,0,"UK's #1 for Marine Cathodic Protection Systems and Boat Anodes This website may request some information from you as well as using cookies for security purposes, please review and accept the privacy policy. ",207
905,1,"Find the Anode You Need This website may request some information from you as well as using cookies for security purposes, please review and accept the privacy policy. ",168
905,2,"Contact Us This website may request some information from you as well as using cookies for security purposes, please review and accept the privacy policy. ",155
905,3,"This website may request some information from you as well as using cookies for security purposes, please review and accept the privacy policy. ",144
905,4,"Privacy Policy Last Updated:08/03/2023 www.mgduff.comandwww.mgduff.co.uk('Website') is provided by M. G. Duff International Limited ('we'/'us'/'our'). In doing so, we may be in a position to receive and process personal information relating to you. As the controller of this information, we're providing this Privacy Notice ('Notice') to explain our approach to personal information. We intend only to process personal information fairly and transparently as required by data protection law including the General Data Protection Regulation (GDPR). In particular, before obtaining information from you (including through use of cookies) we intend to alert you to this Notice, let you know how we intend to process the information (including through use of cookies) and (unless processing is necessary for at least one of the 5 reasons outlined in clause 2 below) we'll only process the information if you consent to that processing. The GDPR also defines certain 'special categories' of personal information that's considered more sensitive. These categories require a higher level of protection, as explained below. Of course, you may browse parts of this Website without providing any information about yourself and without accepting cookies. In that case, it's unlikely we'll possess and process any information relating to you. We'll start this Notice by setting out the conditions we must satisfy before processing your data. However, you may wish to start with this table at clause 4, which summarises what we intend to collect, or this table at clause 8.5, which summarises our use of cookies. The Notice also explains some of the security measures we take to protect your personal information, and tells you certain things we will or won't do. Sometimes, when you take a new service or product from us, or discuss taking a new service or product but decide against, we might wish to provide you with further information about similar services or products by email or other written electronic communication. In that situation, we will always give you the opportunity to refuse to receive that further information and if you change your mind please let us know. We'll endeavour to remind you of your right to opt-out on each occasion that we provide such information. This website may request some information from you as well as using cookies for security purposes, please review and accept the privacy policy. ",2417
